,Date,극동유화,경동인베스트,세원이앤씨,SK이노베이션,이아이디,SK디스커버리,에스아이리소스,흥구석유,한국쉘석유,미창석유,GS,중앙에너비스,S-Oil,total,지수,전일비
3324,2021-06-11,1045954977922.8,3661564083945.0,1523632628983.9202,1424680283459340.0,40381143353071.8,51328703341845.0,63632798878.83119,155232000000.0,16978585000000.0,7023876989184.0,208581829626324.0,257559078504.0,207859357213760.0,1963541354551759.2,114.9990179627342,1.1816898507807423
3325,2021-06-14,1076301834148.8,3666045802530.0,1469426468145.069,1440250559781300.0,39375207397657.195,50954723718225.0,63632798878.83119,158242560000.0,16948587500000.0,7007618014672.0,206817924090372.0,265524823200.0,210946377370400.0,1979000172159528.8,115.90439682813852,0.905378865404316
3326,2021-06-15,1060116844161.6001,3612265179510.0,1535352879976.104,1497341572961820.0,40668553626047.4,50019774659175.0,63632798878.83119,158430720000.0,17278560000000.0,6975100065648.0,207258900474360.0,265524823200.0,217120417683680.0,2043358202716457.0,119.67366315650261,3.769266328364097
3327,2021-06-16,1080348081645.6001,3639155491020.0,1538282942724.1501,1484366342693520.0,40093733080096.195,49832784847365.0,63632798878.83119,162382080000.0,17308557500000.0,6950711603880.0,209904758778288.0,279464876418.0,215062404245920.0,2030282559019755.8,118.90785999128508,-0.7658031652175339
3328,2021-06-17,1074278710400.4,3715344706965.0,1506052252495.644,1461010928210580.0,38225566305754.8,50206764470985.0,63632798878.83119,162382080000.0,17368552500000.0,7007618014672.0,209684270586294.0,274154379954.0,214033397527040.0,2004332942544019.5,117.3880649514192,-1.5197950398658833
3329,2021-06-18,1072255586652.0,3710862988380.0,1399104962191.965,1437655513727640.0,36860367509120.695,50393754282795.0,63632798878.83119,159747840000.0,17218565000000.0,6950711603880.0,204392553978438.0,267516259374.0,205801343776000.0,1965945930313350.5,115.13984710827725,-2.248217843141944
3330,2021-06-21,1027746864187.2001,3670527521115.0,1410825213184.149,1429870375566660.0,36932220077364.6,49365310317840.0,63632798878.83119,163887360000.0,16948587500000.0,6796251346016.0,203510601210462.0,283447748766.0,206830350494880.0,1956873764019353.5,114.60851619834465,-0.5313309099326062
3331,2021-06-22,1023700616690.4,3652600646775.0,1462101311274.954,1432465421620320.0,37794450896291.4,49178320506030.0,63632798878.83119,163322880000.0,17008582500000.0,6755603909736.0,204833530362426.0,281456312592.0,215062404245920.0,1969745128606934.5,115.36235531865695,0.7538391203123069
3332,2021-06-23,1023700616690.4,3643637209605.0,1528027723105.989,1473986158478880.0,37147777782096.3,48804340882410.0,63632798878.83119,165204480000.0,16888592500000.0,6641791088152.0,201085231098528.0,282120124650.0,208888363932640.0,2000148578715636.5,117.14299869399237,1.7806433753354156
3333,2021-06-24,1045954977922.8,3612265179510.0,1506052252495.644,1523292033498420.0,36429252099657.3,48897835788315.0,63632798878.83119,162758400000.0,16888592500000.0,6779992371504.0,202408160250492.0,276809628186.0,207859357213760.0,2049222696959141.5,120.01712986128754,2.8741311672951753
3334,2021-06-25,1045954977922.8,3625710335265.0,1506052252495.644,1505126711122800.0,36429252099657.3,49552300129650.0,63632798878.83119,164828160000.0,16888592500000.0,6747474422480.0,206817924090372.0,273490567896.0,214033397527040.0,2042275320984457.5,119.61024186137121,-0.40688799991633573
3335,2021-06-28,1060116844161.6001,3652600646775.0,1479681687763.23,1473986158478880.0,40955963899023.0,49458805223745.0,63632798878.83119,166333440000.0,17128572500000.0,6869416731320.0,207699876858348.0,288094433172.0,218149424402560.0,2020958677944626.5,118.3617868644036,-1.2484549969676095
3336,2021-06-29,1031793111684.0,3639155491020.0,1469426468145.069,1466201020317900.0,39231502261169.4,49178320506030.0,63632798878.83119,163511040000.0,17098575000000.0,6942582116624.0,204172065786444.0,282120124650.0,210946377370400.0,2000420082392945.2,117.15889989016091,-1.2028869742426878
3337,2021-06-30,1029769987935.6001,3616746898095.0,1506052252495.644,1533672217713060.0,43973771765266.8,49458805223745.0,63632798878.83119,164828160000.0,17218565000000.0,7023876989184.0,203951577594450.0,278137252302.0,210946377370400.0,2072904359005812.8,121.40409727747125,4.245197387310341
3338,2021-07-01,1029769987935.6001,3625710335265.0,1506052252495.644,1398729822922740.0,43183393514583.9,49084825600125.0,63632798878.83119,168779520000.0,17128572500000.0,7064524425464.0,203951577594450.0,278137252302.0,207859357213760.0,1933674155918000.0,113.24978130712817,-8.154315970343077
3339,2021-07-02,1010550312325.8,3625710335265.0,1611534511425.3,1398729822922740.0,42752278105120.5,49271815411935.0,63632798878.83119,167462400000.0,17098575000000.0,6991359040160.0,206597435898378.0,277473440244.0,217120417683680.0,1945318067860152.2,113.93173202616344,0.6819507190352709
3340,2021-07-05,997400007961.2001,3621228616680.0,1667205703638.1738,1403919915030060.0,42464867832144.9,49084825600125.0,63632798878.83119,165204480000.0,17158570000000.0,7007618014672.0,204833530362426.0,272162943780.0,217120417683680.0,1948376579074046.0,114.1108603064059,0.17912828024245186
3341,2021-07-06,1015608121696.8,3594338305170.0,1667205703638.1738,1437655513727640.0,41458931876730.3,49084825600125.0,63632798878.83119,173859840000.0,17218565000000.0,7056394938208.0,207258900474360.0,278137252302.0,226381478153600.0,1992907391792349.0,116.7189030246385,2.6080427182325963
3342,2021-07-07,1005492502954.8,3594338305170.0,1733132115469.209,1414300099244700.0,41530784444974.195,48710845976505.0,63632798878.83119,168026880000.0,17188567500000.0,6893805193088.0,201746695674510.0,269507695548.0,217120417683680.0,1954325346015478.0,114.45926262284706,-2.2596404017914296
3343,2021-07-08,975145646728.8,3558484556490.0,1637905076157.7139,1396134776869080.0,40524848489559.59,47588907105645.0,63632798878.83119,161253120000.0,16828597500000.0,6893805193088.0,197116443642636.0,262205762910.0,207859357213760.0,1919605362974933.8,112.4258122225845,-2.0334504002625664
3344,2021-07-09,968064713609.4,3545039400735.0,1640835138905.76,1411705053191040.0,42321162695657.09,46373473328880.0,63632798878.83119,158807040000.0,16948587500000.0,6779992371504.0,194250097146714.0,254240018214.0,209917370651520.0,1934926355995658.0,113.32311909494186,0.8973068723573618
3345,2021-07-12,975145646728.8,3598820023755.0,1637905076157.7139,1411705053191040.0,41818194717949.8,46233230970022.5,63632798878.83119,160124160000.0,16948587500000.0,6820639807784.0,196014002682666.0,258222890562.0,216091410964800.0,1942324970430344.5,113.756434844723,0.4333157497811442
3346,2021-07-13,983238141722.4,3625710335265.0,1640835138905.76,1414300099244700.0,42033752422681.5,46420220781832.5,63632798878.83119,163134720000.0,17158570000000.0,6812510320528.0,199541813754570.0,257559078504.0,213004390808160.0,1946005467545748.0,113.97199106558125,0.21555622085824666
3347,2021-07-14,959972218615.8,3666045802530.0,1648160295775.875,1403919915030060.0,40596701057803.5,47308422387930.0,63632798878.83119,160688640000.0,17068577500000.0,6942582116624.0,198218884602606.0,257559078504.0,209917370651520.0,1930728512180848.0,113.07726335314909,-0.8947277124321573
3348,2021-07-15,941764104880.2001,3679490958285.0,1772687962567.83,1385754592654440.0,41818194717949.8,47588907105645.0,63632798878.83119,157113600000.0,17038580000000.0,6958841091136.0,196234490874660.0,241627589112.0,208888363932640.0,1911138287390194.5,111.9299197500353,-1.1473436031137965
3349,2021-07-16,943787228628.6001,3688454395455.0,1699436393866.6802,1362399178171500.0,41746342149705.9,46934442764310.0,63632798878.83119,156360960000.0,17008582500000.0,6901934680344.0,194029608954720.0,234989468532.0,203331727650688.0,1879138478116629.0,110.0557821705419,-1.874137579493393
3350,2021-07-19,926590676767.2001,3657082365360.0,1670135766386.22,1339043763688560.0,41746342149705.9,46747452952500.0,63632798878.83119,153162240000.0,16978585000000.0,6845028269552.0,193147656186744.0,231670408242.0,200450508837824.0,1851661611340520.2,108.44654043564262,-1.6092417348992853
3351,2021-07-20,923555991144.6001,3652600646775.0,1648160295775.875,1344233855795880.0,41746342149705.9,46466968234785.0,63632798878.83119,150151680000.0,16798600000000.0,6771862884248.0,191383750650792.0,227687535894.0,197157687337408.0,1851224856001287.2,108.42096092086166,-0.02557951478095788
3352,2021-07-21,904336315534.8,3652600646775.0,1611534511425.3,1344233855795880.0,40668553626047.4,46139736064117.5,63632798878.83119,149022720000.0,16678610000000.0,6747474422480.0,189840333306834.0,222377039430.0,194482269868320.0,1845394337115722.8,108.07948405586016,-0.3414768650014963
3353,2021-07-22,917486619899.4,3688454395455.0,1618859668295.415,1352018993956860.0,40596701057803.5,46186483517070.0,63632798878.83119,150528000000.0,16708607500000.0,6779992371504.0,192927167994750.0,225032287662.0,199009899431392.0,1860891839599570.0,108.98712858414376,0.9076445282835977
3354,2021-07-23,932660048012.4,3715344706965.0,1633509982035.645,1364994224225160.0,40237438216584.0,46466968234785.0,63632798878.83119,150151680000.0,16798600000000.0,6771862884248.0,192927167994750.0,225032287662.0,198186694056288.0,1873103287115368.8,109.70231824336076,0.7151896592170033
3355,2021-07-26,943787228628.6001,3688454395455.0,1589559040814.955,1339043763688560.0,38944091988193.8,46092988611165.0,63632798878.83119,148834560000.0,16768602500000.0,6666179549920.0,190281309690822.0,223704663546.0,199009899431392.0,1843464808147376.0,107.96647704636881,-1.7358411969919558
3356,2021-07-27,956937532993.2001,3701899551210.0,1582233883944.84,1344233855795880.0,38944091988193.8,46046241158212.5,63632798878.83119,149210880000.0,16618615000000.0,6763733396992.0,192045215226774.0,229015160010.0,202508522275584.0,1853843204648673.0,108.5743101347376,0.6078330883687926
3357,2021-07-28,940752543006.0,3688454395455.0,1552933256464.3801,1352018993956860.0,39015944556437.695,46373473328880.0,63632798878.83119,148081920000.0,16498625000000.0,6796251346016.0,192927167994750.0,221049415314.0,207859357213760.0,1868104717725822.0,109.40956628797977,0.8352561532421703
3358,2021-07-29,927602238641.4,3621228616680.0,1530957785854.0352,1339043763688560.0,38944091988193.8,46420220781832.5,63632798878.83119,148270080000.0,16558620000000.0,6755603909736.0,193368144378738.0,221049415314.0,207859357213760.0,1855462542896188.5,108.66915015824009,-0.7404161297396854
3359,2021-07-30,935694733635.0,3621228616680.0,1530957785854.0352,1313093303151960.0,38081861169267.0,45625514081640.0,63632798878.83119,145824000000.0,16438630000000.0,6763733396992.0,188737892346864.0,217066542966.0,202302720931808.0,1817558059556544.8,106.4491926562811,-2.2199575019589872
3360,2021-08-02,928613800515.6001,3598820023755.0,1648160295775.875,1328663579473920.0,38656681715218.195,46186483517070.0,63632798878.83119,145447680000.0,16438630000000.0,6633661600896.0,189840333306834.0,217066542966.0,202508522275584.0,1835529633031413.5,107.50173646752505,1.0525438112439502
3361,2021-08-03,910405686780.0,3585374868000.0,1545608099594.2651,1313093303151960.0,37075925213852.4,45905998799355.0,63632798878.83119,152033280000.0,16408632500000.0,6536107753824.0,190281309690822.0,222377039430.0,200244707494048.0,1816025416376544.5,106.35943011566604,-1.1423063518590055
3362,2021-08-04,931648486138.2001,3585374868000.0,1560258413334.495,1263787428132420.0,37866303464535.3,46373473328880.0,63632798878.83119,152221440000.0,16438630000000.0,6536107753824.0,192045215226774.0,219057979140.0,203125926306912.0,1772685278198836.8,103.82112180998568,-2.53830830568036
3363,2021-08-05,944798790502.8,3585374868000.0,1516307472113.8052,1237836967595820.0,37866303464535.3,46092988611165.0,63632798878.83119,149587200000.0,16408632500000.0,6658050062664.0,191383750650792.0,217066542966.0,203537528994464.0,1746260989551901.5,102.27352657461309,-1.5475952353725972
3364,2021-08-06,938729419257.6001,3585374868000.0,1494332001503.46,1248217151810460.0,37363335486828.0,46840947858405.0,63632798878.83119,149210880000.0,16468627500000.0,6568625702848.0,190281309690822.0,215075106792.0,199421502118944.0,1751607855242738.8,102.58667725116976,0.31315067655667406
3365,2021-08-09,916475058025.2001,3598820023755.0,1447450997534.724,1248217151810460.0,36357399531413.4,46840947858405.0,63632798878.83119,146200320000.0,16408632500000.0,6568625702848.0,188296915962876.0,207773174154.0,194688071212096.0,1743758096950446.2,102.12693929211642,-0.45973795905334214
3366,2021-08-10,904336315534.8,3580893149415.0,1394709868069.896,1258597336025100.0,37866303464535.3,49084825600125.0,63632798878.83119,146764800000.0,16438630000000.0,6544237241080.0,186973986810912.0,204454113864.0,192835859118112.0,1754635969305626.8,102.76402525695738,0.6370859648409635
3367,2021-08-11,898266944289.6001,3603301742340.0,1407895150436.103,1279357704454380.0,37147777782096.3,48804340882410.0,63632798878.83119,145447680000.0,16288642500000.0,6519848779312.0,186312522234930.0,207109362096.0,196951885993632.0,1777708376304800.8,104.11531034234191,1.3512850853845322
3368,2021-08-12,894220696792.8,3585374868000.0,1406430119062.08,1256002289971440.0,37435188055071.9,46934442764310.0,63632798878.83119,144883200000.0,16378635000000.0,6487330830288.0,185210081274960.0,205117925922.0,195717077930976.0,1750464705435701.8,102.519726226742,-1.5955841155999195
3369,2021-08-13,869943211812.0,3549521119320.0,1362479177841.3901,1289737888669020.0,36932220077364.6,46934442764310.0,63632798878.83119,141684480000.0,16438630000000.0,6487330830288.0,184548616698978.0,203126489748.0,193041660461888.0,1780311176779448.8,104.26774894407728,1.7480227173352887
3370,2021-08-17,826446051221.4,3415069561770.0,1305342954254.493,1245622105756800.0,35782578985462.195,48710845976505.0,63632798878.83119,134158080000.0,16738605000000.0,6584884677360.0,183446175739008.0,189186436530.0,189337236273920.0,1732156268291710.0,101.44745327098745,-2.8202956730898308
3371,2021-08-18,850723536202.2001,3388179250260.0,1319993267994.723,1248217151810460.0,35854431553706.1,49365310317840.0,63632798878.83119,136227840000.0,16378635000000.0,6552366728336.0,182784711163026.0,193169308878.0,190983647024128.0,1736088179599709.8,101.67773410418117,0.23028083319371717
3372,2021-08-19,809249499360.0,3294063159975.0,1271647232651.964,1193721184683600.0,35423316144242.695,46934442764310.0,63632798878.83119,132840959999.99998,16198650000000.0,6471071855776.0,176831529979188.0,182548315950.0,180899381179104.0,1662233558573036.5,97.35227955218568,-4.325454551995492
3373,2021-08-20,783960452505.0,3199947069690.0,1208650883568.975,1209291461005560.0,36285546963169.5,45859251346402.5,63632798878.83119,127948800000.0,15808682500000.0,6210928263584.0,173744695291272.0,171927323022.0,179252970428896.0,1672009603126548.8,97.92483460462077,0.5725550524350922
3374,2021-08-23,817341994353.6001,3285099722805.0,1271647232651.964,1235241921542160.0,36141841826681.695,46326725875927.5,63632798878.83119,129830400000.0,15778685000000.0,6341000059680.0,176390553595200.0,177901631544.0,182545791929312.0,1704511973609194.5,99.8284057610421,1.9035711564213358
3375,2021-08-24,840607917460.2001,3356807220165.0,1330248487612.884,1235241921542160.0,36644809804389.0,45905998799355.0,63632798878.83119,135287040000.0,15958670000000.0,6454812881264.0,181461782011062.0,191841684762.0,186250216117280.0,1713836636304388.8,100.37452466518195,0.5461189041398455
3376,2021-08-25,844654164957.0,3352325501580.0,1330248487612.884,1261192382078760.0,36932220077364.6,45578766628687.5,63632798878.83119,135475200000.0,16168652500000.0,6471071855776.0,183005199355020.0,191177872704.0,188308229555040.0,1743574036076380.8,102.11615937158464,1.7416347064026922
3377,2021-08-26,838584793711.8,3347843782995.0,1309738048376.5623,1237836967595820.0,37004072645608.5,45391776816877.5,63632798878.83119,134346240000.00002,16108657500000.0,6487330830288.0,183005199355020.0,189186436530.0,187690825523712.0,1719408162367818.0,100.70083305912682,-1.4153263124578217
3378,2021-08-27,856792907447.4,3289581441390.0,1343433769979.091,1243027059703140.0,36788514940876.8,45017797193257.5,63632798878.83119,140743680000.0,16078660000000.0,6430424419496.0,183225687547014.0,198479805342.0,186250216117280.0,1722711024324101.5,100.89427226556809,0.1934392064412691
3379,2021-08-30,862862278692.6001,3285099722805.0,1393244836695.873,1248217151810460.0,37363335486828.0,44737312475542.5,63632798878.83119,140555520000.0,16078660000000.0,6341000059680.0,185871545850942.0,195824557110.0,194070667180768.0,1738620892578402.8,101.82606788113779,0.9317956155696976
3380,2021-08-31,861850716818.4,3325435190070.0,1369804334711.5051,1294927980776340.0,36860367509120.695,44784059928495.0,63632798878.83119,139614720000.0,16168652500000.0,6357259034192.0,187414963194900.0,194496932994.0,195717077930976.0,1788185195567496.5,104.72890777118653,2.902839890048739
3381,2021-09-01,869943211812.0,3343362064410.0,1380059554329.666,1268977520239740.0,37507040623315.8,45485271722782.5,63632798878.83119,140179200000.0,16138655000000.0,6349129546936.0,186092034042936.0,195824557110.0,190572044336576.0,1757114696898826.8,102.9091972638287,-1.8197105073578257
3382,2021-09-02,869943211812.0,3325435190070.0,1402035024940.0112,1284547796561700.0,37435188055071.9,44971049740305.0,63632798878.83119,139614720000.0,16258645000000.0,6357259034192.0,186092034042936.0,195160745052.0,188719832242592.0,1770377626367549.8,103.68596922265527,0.776771958826572
3383,2021-09-03,871966335560.4,3325435190070.0,1394709868069.896,1297523026830000.0,37147777782096.3,45064544646210.0,63632798878.83119,140931840000.0,16228647500000.0,6462942368520.0,184989593082966.0,195160745052.0,190777845680352.0,1784186214667775.2,104.49469886325925,0.8087296406039712
3384,2021-09-06,876012583057.2001,3325435190070.0,1380059554329.666,1297523026830000.0,34920348166535.4,44784059928495.0,63632798878.83119,139991040000.0,16138655000000.0,6471071855776.0,184989593082966.0,193169308878.0,189954640305248.0,1780759695644234.0,104.29401741500533,-0.20068144825391698
3385,2021-09-07,872977897434.6001,3320953471485.0,1377129491581.62,1294927980776340.0,34345527620584.2,44410080304875.0,63632798878.83119,140743680000.0,16138655000000.0,6479201343032.0,186312522234930.0,191177872704.0,195717077930976.0,1784297660422821.2,104.50122592333703,0.20720850833170346
3386,2021-09-08,876012583057.2001,3320953471485.0,1340503707231.0452,1305308164990980.0,32261803141511.098,44924302287352.5,63632798878.83119,140743680000.0,16168652500000.0,6462942368520.0,190060821498828.0,188522624472.0,203125926306912.0,1804242981959227.5,105.66936653026676,1.1681406069297253
3387,2021-09-09,868931649937.8,3267172848465.0,1340503707231.0452,1281952750508040.0,30681046640145.297,45812503893450.0,63632798878.83119,139238400000.0,16108657500000.0,6397906470472.0,183005199355020.0,189850248588.0,199009899431392.0,1768837293451619.8,103.59575631613463,-2.073610214132131
3388,2021-09-10,877024144931.4,3334398627240.0,1334643581734.953,1297523026830000.0,30896604344877.0,46092988611165.0,63632798878.83119,139802880000.0,16108657500000.0,6389776983216.0,184989593082966.0,188522624472.0,198392495400064.0,1786331167409545.0,104.62032262886427,1.0245663127296467
3389,2021-09-13,859827593070.0,3343362064410.0,1305342954254.493,1294927980776340.0,29459552979999.0,48336866352885.0,63632798878.83119,138297600000.0,16048662500000.0,6341000059680.0,185210081274960.0,184539752124.0,203537528994464.0,1789756675701065.2,104.82094488142586,0.20062225256158683
3390,2021-09-14,878035706805.6001,3401624406015.0,1331713518986.9072,1328663579473920.0,29962520957706.297,46934442764310.0,63632798878.83119,141684480000.0,16108657500000.0,6373518008704.0,189840333306834.0,193169308878.0,206830350494880.0,1830723262725918.5,107.22024106442807,2.399296183002207
3391,2021-09-15,872977897434.6001,3410587843185.0,1322923330742.769,1287142842615360.0,30537341503657.5,46607210593642.5,63632798878.83119,141308160000.0,16168652500000.0,6397906470472.0,189619845114840.0,193833120936.0,207859357213760.0,1790338419162909.0,104.85501593710451,-2.365225127323555
3392,2021-09-16,987284389219.2001,3424032998940.0,1318528236620.7,1230051829434840.0,30034373525950.2,47682402011550.0,63632798878.83119,147705600000.0,16228647500000.0,6584884677360.0,192265703418768.0,251584769982.0,208888363932640.0,1737928973294749.0,101.78554414174967,-3.0694717953548434
3393,2021-09-17,926590676767.2001,3428514717525.0,1322923330742.769,1245622105756800.0,30106226094194.098,47121432576120.0,63632798878.83119,143001600000.0,16378635000000.0,6462942368520.0,189840333306834.0,248265709692.0,208888363932640.0,1750552967868713.8,102.5248955057571,0.7393513640074332
3394,2021-09-23,899278506163.8,3392660968845.0,1387384711199.781,1274167612347060.0,29603258116486.797,46420220781832.5,63632798878.83119,137544960000.0,16558620000000.0,6511719292056.0,188517404154870.0,235653280590.0,214033397527040.0,1781928387445022.5,104.36246436117239,1.8375688554152845
3395,2021-09-24,890174449296.0,3401624406015.0,1374199428833.574,1292332934722680.0,29818815821218.5,45719008987545.0,63632798878.83119,139614720000.0,16618615000000.0,6471071855776.0,192706679802756.0,231670408242.0,216091410964800.0,1805859453366040.8,105.76403865108428,1.401574289911892
3396,2021-09-27,930636924264.0,3401624406015.0,1358084083719.321,1305308164990980.0,31399572322584.297,45345029363925.0,63632798878.83119,147705600000.0,16678610000000.0,6568625702848.0,197557420026624.0,262869574968.0,225352471434720.0,1834374447229526.2,107.43408052920039,1.670041878116109
3397,2021-09-28,931648486138.2001,3522630807810.0,1334643581734.953,1354614040010520.0,30249931230681.9,45251534458020.0,63632798878.83119,151468800000.0,16588617500000.0,6576755190104.0,201746695674510.0,260878138794.0,236671545342400.0,1897964022019592.0,111.15834059460387,3.7242600654034845
3398,2021-09-29,950868161748.0,3576411430830.0,1308273017002.539,1377969454493460.0,30321783798925.797,44597070116685.0,63632798878.83119,149963520000.0,16648612500000.0,6487330830288.0,196014002682666.0,254240018214.0,230497505029120.0,1908839148397818.0,111.79526573540495,0.6369251408010825
3399,2021-09-30,917486619899.4,3545039400735.0,1311203079750.585,1375374408439800.0,29890668389462.4,44737312475542.5,63632798878.83119,150528000000.0,16768602500000.0,6438553906752.0,197336931834630.0,265524823200.0,226381478153600.0,1903181370422250.8,111.4639058129194,-0.3313599224855466
3400,2021-10-01,887139763673.4,3388179250260.0,1278972389522.079,1367589270278820.0,30178078662438.0,43989353228302.5,63632798878.83119,147329280000.0,16708607500000.0,6300352623400.0,194911561722696.0,259550514678.0,227410484872480.0,1893112512885148.8,110.87420153901186,-0.5897042739075431
3401,2021-10-05,907371001157.4,3316471752900.0,1215976040439.09,1375374408439800.0,29387700411755.098,42166202563155.0,63632798878.83119,150716160000.0,16618615000000.0,6495460317544.0,199762301946564.0,297387801984.0,231526511748000.0,1907282755982177.2,111.704112269781,0.8299107307691429
3402,2021-10-06,887139763673.4,3307508315730.0,1334643581734.953,1326068533420260.0,28309911888096.598,41418243315915.0,63632798878.83119,151280640000.0,16918590000000.0,6430424419496.0,200203278330552.0,314646915492.0,229468498310240.0,1854876331700068.5,108.6348174401049,-3.0692948296761102
3403,2021-10-07,851735098076.4,3307508315730.0,1355154020971.2751,1307903211044640.0,28812879865803.9,42446687280870.0,63632798878.83119,144318720000.0,16948587500000.0,6430424419496.0,197557420026624.0,266852447316.0,222265451278080.0,1828353862816486.5,107.08147206823962,-1.5533453718652765
3404,2021-10-08,881070392428.2001,3365770657335.0,1346363832727.1372,1287142842615360.0,29387700411755.098,43381636339920.0,63632798878.83119,146012160000.0,16918590000000.0,6389776983216.0,193147656186744.0,278137252302.0,218149424402560.0,1800598614033226.0,105.45592629300688,-1.6255457752327374
3405,2021-10-12,902313191786.4,3307508315730.0,1278972389522.079,1331258625527580.0,28166206751608.797,45017797193257.5,63632798878.83119,152785920000.0,16888592500000.0,6389776983216.0,198439372794600.0,297387801984.0,231526511748000.0,1863689483916163.5,109.15097863409127,3.6950523410843914
3406,2021-10-13,916475058025.2001,3316471752900.0,1318528236620.7,1344233855795880.0,28309911888096.598,45111292099162.5,63632798878.83119,154667520000.0,16918590000000.0,6389776983216.0,199100837370582.0,301370674332.0,227410484872480.0,1873545895050173.8,109.7282405279753,0.5772618938840282
3407,2021-10-14,924567553018.8,3338880345825.0,1343433769979.091,1367589270278820.0,28956585002291.7,45438524269830.0,63632798878.83119,157113600000.0,16858595000000.0,6373518008704.0,197557420026624.0,297387801984.0,223294457996960.0,1892193386452915.5,110.82037092482825,1.0921303968529514
3408,2021-10-15,932660048012.4,3374734094505.0,1418150370054.2642,1341638809742220.0,28812879865803.9,46607210593642.5,63632798878.83119,157301760000.0,16798600000000.0,6373518008704.0,200203278330552.0,308672606970.0,222265451278080.0,1868954899497423.0,109.45935900999058,-1.3610119148376754
3409,2021-10-18,945810352377.0,3424032998940.0,1413755275932.195,1344233855795880.0,28453617024584.4,47588907105645.0,63632798878.83119,157489920000.0,16798600000000.0,6389776983216.0,199982790138558.0,309336419028.0,223294457996960.0,1873056062809999.5,109.69955245045864,0.24019344046806168
3410,2021-10-19,925579114893.0,3428514717525.0,1352223958223.229,1331258625527580.0,28022501615121.0,47682402011550.0,63632798878.83119,155420160000.0,17038580000000.0,6389776983216.0,199762301946564.0,294068741694.0,218149424402560.0,1854523051977805.0,108.61412685417339,-1.0854255962852477
3411,2021-10-20,935694733635.0,3415069561770.0,1322923330742.769,1339043763688560.0,27016565659706.4,47401917293835.0,63632798878.83119,152597760000.0,16918590000000.0,6389776983216.0,196234490874660.0,282783936708.0,214033397527040.0,1853211204148752.0,108.53729566765016,-0.07683118652323628
3412,2021-10-21,939740981131.8,3370252375920.0,1334643581734.953,1333853671581240.0,28741027297560.0,46046241158212.5,63632798878.83119,154667520000.0,16918590000000.0,6381647495960.0,199541813754570.0,282120124650.0,217120417683680.0,1854748466353538.0,108.62732873137546,0.09003306372530062
3413,2021-10-22,901301629912.2001,3352325501580.0,1293622703262.309,1331258625527580.0,27663238773901.5,45485271722782.5,63632798878.83119,147705600000.0,16888592500000.0,6389776983216.0,193588632570732.0,256231454388.0,209917370651520.0,1837206328417753.2,107.59993573509065,-1.027392996284803
3414,2021-10-25,911417248654.2001,3370252375920.0,1286297546392.194,1331258625527580.0,28597322161072.2,45999493705260.0,63632798878.83119,150339840000.0,16798600000000.0,6332870572424.0,195573026298678.0,266852447316.0,220207437840320.0,1850816168362495.5,108.39702525125855,0.797089516167901
3415,2021-10-26,918498181773.6001,3374734094505.0,1336108613108.976,1333853671581240.0,28597322161072.2,46092988611165.0,63632798878.83119,150151680000.0,16918590000000.0,6381647495960.0,194250097146714.0,264197199084.0,217120417683680.0,1849322057247181.5,108.30951942379534,-0.08750582746321811
3416,2021-10-27,903324753660.6001,3329916908655.0,1582233883944.84,1302713118937320.0,28669174729316.098,45625514081640.0,63632798878.83119,150716160000.0,16888592500000.0,6389776983216.0,193147656186744.0,260878138794.0,219178431121440.0,1818902967183609.2,106.52796006090158,-1.7815593628937592
3417,2021-10-28,882081954302.4,3298544878560.0,1589559040814.955,1263787428132420.0,27878796478633.2,44690565022590.0,63632798878.83119,146012160000.0,16828597500000.0,6527978266568.0,188296915962876.0,248929521750.0,208888363932640.0,1763127405650033.2,103.2613444697339,-3.266615591167678
3418,2021-10-29,873989459308.8,3334398627240.0,1604209354555.185,1258597336025100.0,27806943910389.297,44597070116685.0,63632798878.83119,143754240000.0,16738605000000.0,6446683394008.0,186312522234930.0,242291401170.0,210946377370400.0,1757707813932665.0,102.94393443718657,-0.317410032547329
3419,2021-11-01,869943211812.0,3280618004220.0,1574908727074.725,1243027059703140.0,27519533637413.7,44269837946017.5,63632798878.83119,145071360000.0,16708607500000.0,6406035957728.0,187414963194900.0,245610461460.0,208888363932640.0,1740414186435284.8,101.93109598863448,-1.0128384485520883
3420,2021-11-02,880058830554.0,3307508315730.0,1655485452645.99,1289737888669020.0,27878796478633.2,45578766628687.5,63632798878.83119,146764800000.0,16708607500000.0,6527978266568.0,191604238842786.0,248265709692.0,210946377370400.0,1795284369663595.5,105.14468615421136,3.213590165576875
3421,2021-11-03,867920088063.6001,3253727692710.0,1670135766386.22,1263787428132420.0,27375828500925.9,45391776816877.5,63632798878.83119,145447680000.0,16798600000000.0,6462942368520.0,188296915962876.0,239636152938.0,205801343776000.0,1760155335736596.0,103.08727880996587,-2.0574073442454903
3422,2021-11-04,848700412453.8,3235800818370.0,1655485452645.99,1243027059703140.0,27016565659706.4,45158039552115.0,63632798878.83119,143377920000.0,16828597500000.0,6544237241080.0,188737892346864.0,245610461460.0,204360734369568.0,1737865734236282.0,101.7818404104258,-1.3054383995400656
